Attn Dropout,Epoch,Train Loss,Train Acc,Val Loss,Val Acc,F1 Score,Learning Rate
0.1,1,1.3848074404831747,0.46070289908801065,1.210131619838958,0.5360240160106737,0.5231823024141588,3e-05
0.1,2,1.1369142588845926,0.5704381997479054,1.0794343948364258,0.5937291527685123,0.5756376355741748,3e-05
0.1,3,1.0424802251054213,0.6026914806851041,1.0636486005275807,0.5973982655103403,0.5793704278132364,3e-05
0.1,4,0.9737624127717944,0.6275302142804182,1.0071093123009864,0.6294196130753836,0.6140877899784297,3e-05
0.1,5,0.9178481531369178,0.6548157484985542,0.9774580724695896,0.6380920613742495,0.6339802471547349,3e-05
0.1,6,0.870905446850858,0.6715726254912138,0.9518218344830452,0.6420947298198799,0.6367578621748832,3e-05
0.1,7,0.8236326719347334,0.688996811744643,0.9585260482544594,0.6474316210807205,0.6391263872562164,3e-05
0.1,8,0.7779461970967704,0.7102024171424335,0.9630429516447351,0.6544362908605738,0.6488119921452219,3e-05
0.1,9,0.7320319404251767,0.7263290576110328,0.9378974970350874,0.6661107404936625,0.6635557286867234,3e-05
0.1,10,0.6882766960497716,0.7444946985986506,0.9865364115288917,0.6457638425617078,0.6400787162772916,3e-05
0.1,11,0.6453530928958648,0.7624008304293023,1.0080537618474756,0.6484322881921281,0.6412294183543502,3e-05
0.1,12,0.5980378383002575,0.778119670794098,1.0153542731670624,0.6374249499666444,0.6359027236725342,3e-05
0.1,13,0.5573235853305926,0.7962853117817157,1.0376509935297864,0.6547698465643762,0.6450428333305288,3e-05
0.1,14,0.5206590060021075,0.811707570252836,1.0942562894618257,0.657104736490994,0.6553382790634555,3e-05
0.1,15,0.49019846584983345,0.8218284273745088,1.0576895843160914,0.6447631754503002,0.6473265073982147,3e-06
0.1,16,0.3862943671184694,0.8616074738637206,1.1298564596379057,0.6554369579719813,0.6503146857303108,3e-06
0.1,17,0.36754435173708117,0.8682434937347075,1.143174059847568,0.6494329553035357,0.6487209416951369,3e-06
0.1,18,0.35614562490116364,0.8740268406613776,1.1540118823660181,0.6584389593062041,0.6561694220279874,3e-06
0.1,19,0.3449542713815002,0.8786238600133461,1.1679172693414892,0.6567711807871914,0.6554599689102453,3e-06
0.1,20,0.3333221262947643,0.8800696967450137,1.1760822154105979,0.6567711807871914,0.6545420843795995,3e-06
0.1,21,0.3270111386244896,0.883591606732409,1.1765173800448154,0.6537691794529686,0.6520125528847333,3.0000000000000004e-07
0.1,22,0.3200569292309725,0.8861496255653593,1.1820868076162134,0.6574382921947965,0.6558177221366791,3.0000000000000004e-07
0.1,23,0.31773239437720224,0.8870022985096759,1.1835025726480688,0.6594396264176118,0.6573515753649437,3.0000000000000004e-07
0.1,24,0.3117868484690856,0.8888188626084378,1.1893454840842714,0.6577718478985991,0.6555110689787058,3.0000000000000004e-07
0.3,1,1.3681658110912378,0.4718988655742567,1.2311130115326414,0.5256837891927952,0.5109292651152811,3e-05
0.3,2,1.1241856360040006,0.572773782160599,1.0825704665894205,0.5913942628418946,0.5713853857924782,3e-05
0.3,3,1.0288175110003395,0.6113294283384,1.0439715131800225,0.6030687124749833,0.5939425877687313,3e-05
0.3,4,0.9654068767459472,0.6351671980425595,1.0333642617185066,0.6164109406270847,0.609804769536846,3e-05
0.3,5,0.9056674120550472,0.6580781493289835,1.0133253373998277,0.6204136090727151,0.6028094245101515,3e-05
0.3,6,0.859461879137003,0.6759472084229258,0.974011389499015,0.6410940627084724,0.628501800249902,3e-05
0.3,7,0.8125686665281865,0.6920738488915251,0.9491364651537956,0.6450967311541027,0.6406957343625401,3e-05
0.3,8,0.7656819727183518,0.7143545636538889,0.9724120117248373,0.6474316210807205,0.6376698283017266,3e-05
0.3,9,0.7182054453269,0.7356343145250982,0.9776441378796354,0.6467645096731154,0.6393326796115174,3e-05
0.3,10,0.674409281162289,0.7492029361607474,0.9770442843437195,0.6531020680453635,0.6513574812279007,3e-05
0.3,11,0.6285613641778439,0.7707421961889227,0.9900242178998095,0.6584389593062041,0.6540574257024672,3e-05
0.3,12,0.577735599607088,0.789834655594276,1.0541436393210228,0.6374249499666444,0.6392273057870576,3e-05
0.3,13,0.5409474295179991,0.8021057314450952,1.0640362767463034,0.6634422948632421,0.6569713945353254,3e-06
0.3,14,0.4387481456260546,0.8433676874026841,1.0737593123253355,0.6614409606404269,0.6606393558088701,3e-06
0.3,15,0.4144254020322556,0.8527100170534588,1.097550833478887,0.6594396264176118,0.6588621139764496,3e-06
0.3,16,0.40158733538400504,0.8564172907244013,1.1148353016122858,0.6554369579719813,0.6546527295110072,3e-06
0.3,17,0.3953738834408787,0.8596426188181212,1.1244584803885602,0.6561040693795864,0.6562638812201358,3e-06
0.3,18,0.37814519441382016,0.8659820567954326,1.140252817184367,0.6601067378252168,0.6578169421821065,3e-06
0.3,19,0.3720092528733597,0.8675761844739379,1.1537877828516858,0.6584389593062041,0.6575159740746794,3.0000000000000004e-07
0.3,20,0.3690530975212418,0.868984948468896,1.149720904674936,0.6564376250833889,0.6554722272503561,3.0000000000000004e-07
0.3,21,0.36278056950083276,0.8702454215170163,1.152042916480531,0.6554369579719813,0.6543561742514755,3.0000000000000004e-07
0.3,22,0.36004436768202985,0.8709498035144955,1.1535965914421893,0.6567711807871914,0.656016237070835,3.0000000000000004e-07
0.5,1,1.3759755697013079,0.46941499221472527,1.202028937796329,0.5306871247498333,0.5118924213647759,3e-05
0.5,2,1.1392126324899954,0.5660636168161933,1.0840137106307008,0.5873915943962642,0.5705221242126337,3e-05
0.5,3,1.0436313444686727,0.6029880625787796,1.0335803310921852,0.6167444963308872,0.5975423078155596,3e-05
0.5,4,0.9722537748621538,0.6316823607918737,1.0145010821362759,0.6214142761841227,0.6178561439611142,3e-05
0.5,5,0.9174864792145824,0.6549269667086824,0.9694192713879525,0.6417611741160774,0.6377209887309236,3e-05
0.5,6,0.8695571844894174,0.674130644324164,0.9945818401397543,0.632755170113409,0.6217865136927966,3e-05
0.5,7,0.8247591545231534,0.6887373025876771,0.9677876779373656,0.64342895263509,0.6316143297989871,3e-05
0.5,8,0.7809979865477549,0.7081634166234151,0.9488107409883053,0.6477651767845231,0.6445011136592586,3e-05
0.5,9,0.7291626618089269,0.7311114406465485,0.9811007253667141,0.6464309539693128,0.6446025935904287,3e-05
0.5,10,0.6862650231162518,0.744272262178394,0.9496061928728794,0.6591060707138092,0.652772504284169,3e-05
0.5,11,0.6412293271148374,0.7628457032698154,0.9897138793417748,0.6557705136757839,0.6529720282741148,3e-05
0.5,12,0.5939879989454532,0.7802698895232446,0.9743374979242365,0.66711140760507,0.6624116076802483,3e-05
0.5,13,0.5534604321723866,0.7975828575665456,1.034350000797434,0.6634422948632421,0.6589242221887223,3e-05
0.5,14,0.5183193158552545,0.8120041521465114,1.0556118754630393,0.662108072048032,0.6582389787228602,3e-06
0.5,15,0.4096932565855189,0.8525246533699118,1.0860507843342233,0.66711140760507,0.6656712892167838,3e-06
0.5,16,0.38979743502292585,0.8603840735523096,1.1004607461868448,0.671447631754503,0.6708002352092989,3e-06
0.5,17,0.3800366167773568,0.864350856380218,1.1097277478968843,0.671447631754503,0.6701014674990929,3e-06
0.5,18,0.37197423846377015,0.8687625120486394,1.1188245935642973,0.6664442961974649,0.6641630347186671,3e-06
0.5,19,0.36066387539014433,0.8727663676132572,1.1394983174953055,0.6644429619746498,0.6620102868420548,3e-06
0.5,20,0.35415620162588723,0.8733224586638986,1.1465645267608318,0.6661107404936625,0.6646996027513008,3.0000000000000004e-07
0.5,21,0.34166698171911647,0.8786238600133461,1.1488846312177943,0.6634422948632421,0.6622820148275387,3.0000000000000004e-07
0.5,22,0.33953017529576873,0.8802550604285608,1.1519689902346184,0.6661107404936625,0.6646133498697656,3.0000000000000004e-07
0.5,23,0.3360969380815447,0.8805887150589456,1.1510308613168432,0.6644429619746498,0.6633570317593822,3.0000000000000004e-07
0.7,1,1.386432797281663,0.46374286349818344,1.254613147137013,0.5160106737825216,0.5099194927764712,3e-05
0.7,2,1.1364344176240442,0.5698821086972641,1.078706292395896,0.5930620413609072,0.588427035139673,3e-05
0.7,3,1.0444517604547654,0.605731445095277,1.0351661431028487,0.6104069379586391,0.5989534327231345,3e-05
0.7,4,0.9841752437901158,0.6280863053310596,1.0451684632199876,0.6114076050700467,0.5879012315784483,3e-05
0.7,5,0.9252026763290025,0.6488099651516275,0.9825091564908941,0.6357571714476318,0.6213649626796193,3e-05
0.7,6,0.8734361337259482,0.6699784978127086,0.9671152196031936,0.6480987324883255,0.6458443887434644,3e-05
0.7,7,0.83054636312887,0.6896270482687032,0.9626514594605629,0.6531020680453635,0.6422023362517089,3e-05
0.7,8,0.7807612372518151,0.7065322162082005,0.9594555725442603,0.6507671781187458,0.6499854223168575,3e-05
0.7,9,0.7361252952667209,0.7244012753021428,0.953434797043496,0.6547698465643762,0.6544897952032538,3e-05
0.7,10,0.6916782137765703,0.743827389337881,0.9813936263956922,0.6477651767845231,0.6439185596157371,3e-05
0.7,11,0.652294037395744,0.7578408838140431,0.9657142961278875,0.6601067378252168,0.658200802433638,3e-05
0.7,12,0.6112434145822344,0.7729294876547786,0.9884213678380276,0.6544362908605738,0.6569287433234163,3e-05
0.7,13,0.5644929055212798,0.7918736561132943,1.0512696542638413,0.6581054036024016,0.65651646185056,3e-05
0.7,14,0.5331968629812177,0.8069993326907392,1.0085174263791834,0.662108072048032,0.663532667869405,3e-05
0.7,15,0.4851984090008442,0.8242752279973308,1.0290097010896562,0.6641094062708472,0.659617097901027,3e-06
0.7,16,0.3917977212800234,0.8578260547193594,1.1076246423924223,0.6657771847898599,0.6640365790246358,3e-06
0.7,17,0.3727585308571562,0.8674649662638096,1.1263494047712772,0.6681120747164776,0.6676932217919606,3e-06
0.7,18,0.35387684055273,0.8728405130866761,1.1475018871591447,0.6667778519012675,0.6662062957043062,3e-06
0.7,19,0.34915119734420597,0.8784014235930896,1.152040623603983,0.6677785190126752,0.6674618941111816,3e-06
0.7,20,0.33630717076114003,0.8789204419070216,1.1732608878866155,0.6661107404936625,0.6654445034596901,3e-06
0.7,21,0.32882206726342583,0.8812930970564247,1.188309725294722,0.66711140760507,0.6663125478688391,3.0000000000000004e-07
0.7,22,0.3194642238212988,0.8874842440868985,1.1863499803746,0.6674449633088726,0.6671712656198855,3.0000000000000004e-07
0.7,23,0.31694868178729196,0.8881144806109587,1.1873916983604431,0.6674449633088726,0.6675543741387835,3.0000000000000004e-07
0.7,24,0.31347688905435717,0.8896344628160451,1.1862990792761459,0.6697798532354903,0.6693364857640667,3.0000000000000004e-07
